"SampleID","Site","SeqBatch","StudyID","SampleType","Date","WOY","SiteLat","SiteLong","newDate","dayLength","DOY","DayRange","Window","DateWindowStart","DateWindowEnd"
"oro162407","FOX",5.2,"oro16","sample","7/21/16",30,43.137939,-71.912814,2016-07-21,14.9009091528006,203,"(198,208]",11,2016-07-16,2016-07-26
"oro162170","HOP",4.2,"oro16","sample","7/24/16",30,43.155838,-71.727587,2016-07-24,14.8095051906351,206,"(198,208]",11,2016-07-16,2016-07-26
"oro161866","CHI",5.1,"oro16","sample","7/19/16",30,43.25528,-71.37638,2016-07-19,14.9717169716217,201,"(198,208]",11,2016-07-16,2016-07-26
"oro161426","EPS",5.1,"oro16","sample","7/25/16",31,43.206489,-71.364058,2016-07-25,14.7819861829254,207,"(198,208]",11,2016-07-16,2016-07-26
"oro161873","CHI",5.1,"oro16","sample","7/26/16",31,43.25528,-71.37638,2016-07-26,14.7534820599429,208,"(198,208]",11,2016-07-16,2016-07-26
"oro162171","HOP",4.2,"oro16","sample","7/24/16",30,43.155838,-71.727587,2016-07-24,14.8095051906351,206,"(198,208]",11,2016-07-16,2016-07-26
"oro161423","EPS",5.1,"oro16","sample","7/25/16",31,43.206489,-71.364058,2016-07-25,14.7819861829254,207,"(198,208]",11,2016-07-16,2016-07-26
"oro161859","CHI",5.1,"oro16","sample","7/19/16",30,43.25528,-71.37638,2016-07-19,14.9717169716217,201,"(198,208]",11,2016-07-16,2016-07-26
"oro162410","FOX",5.2,"oro16","sample","7/21/16",30,43.137939,-71.912814,2016-07-21,14.9009091528006,203,"(198,208]",11,2016-07-16,2016-07-26
"oro161971","HOL",4.2,"oro16","sample","7/20/16",30,43.7348,-71.59076,2016-07-20,14.9936387115848,202,"(198,208]",11,2016-07-16,2016-07-26
"oro163169","MTV",5.2,"oro16","sample","7/21/16",30,42.873336,-71.6843,2016-07-21,14.8736900599855,203,"(198,208]",11,2016-07-16,2016-07-26
"oro162163","HOP",4.2,"oro16","sample","7/17/16",29,43.155838,-71.727587,2016-07-17,15.0163984448955,199,"(198,208]",11,2016-07-16,2016-07-26
"oro162488","MAP",7.2,"oro16","sample","7/18/16",30,42.72248,-71.606722,2016-07-18,14.9432300891094,200,"(198,208]",11,2016-07-16,2016-07-26
"oro161863","CHI",5.1,"oro16","sample","7/19/16",30,43.25528,-71.37638,2016-07-19,14.9717169716217,201,"(198,208]",11,2016-07-16,2016-07-26
"oro161864","CHI",5.1,"oro16","sample","7/19/16",30,43.25528,-71.37638,2016-07-19,14.9717169716217,201,"(198,208]",11,2016-07-16,2016-07-26
"oro162169","HOP",4.2,"oro16","sample","7/17/16",29,43.155838,-71.727587,2016-07-17,15.0163984448955,199,"(198,208]",11,2016-07-16,2016-07-26
"oro162785","CNB",7.2,"oro16","sample","7/20/16",30,43.356204,-71.490022,2016-07-20,14.9534072527362,202,"(198,208]",11,2016-07-16,2016-07-26
"oro162167","HOP",4.2,"oro16","sample","7/17/16",29,43.155838,-71.727587,2016-07-17,15.0163984448955,199,"(198,208]",11,2016-07-16,2016-07-26
"oro161867","CHI",5.1,"oro16","sample","7/19/16",30,43.25528,-71.37638,2016-07-19,14.9717169716217,201,"(198,208]",11,2016-07-16,2016-07-26
"oro161876","CHI",5.1,"oro16","sample","7/26/16",31,43.25528,-71.37638,2016-07-26,14.7534820599429,208,"(198,208]",11,2016-07-16,2016-07-26
"oro161857","CHI",5.1,"oro16","sample","7/19/16",30,43.25528,-71.37638,2016-07-19,14.9717169716217,201,"(198,208]",11,2016-07-16,2016-07-26
"oro161962","HOL",4.2,"oro16","sample","7/20/16",30,43.7348,-71.59076,2016-07-20,14.9936387115848,202,"(198,208]",11,2016-07-16,2016-07-26
"oro161416","EPS",5.1,"oro16","sample","7/23/16",30,43.206489,-71.364058,2016-07-23,14.8464362272481,205,"(198,208]",11,2016-07-16,2016-07-26
"oro162158","HOP",4.2,"oro16","sample","7/17/16",29,43.155838,-71.727587,2016-07-17,15.0163984448955,199,"(198,208]",11,2016-07-16,2016-07-26
"oro162795","CNB",7.2,"oro16","sample","7/20/16",30,43.356204,-71.490022,2016-07-20,14.9534072527362,202,"(198,208]",11,2016-07-16,2016-07-26
"oro161862","CHI",5.1,"oro16","sample","7/19/16",30,43.25528,-71.37638,2016-07-19,14.9717169716217,201,"(198,208]",11,2016-07-16,2016-07-26
"oro163163","MTV",5.2,"oro16","sample","7/21/16",30,42.873336,-71.6843,2016-07-21,14.8736900599855,203,"(198,208]",11,2016-07-16,2016-07-26
"oro162164","HOP",4.2,"oro16","sample","7/17/16",29,43.155838,-71.727587,2016-07-17,15.0163984448955,199,"(198,208]",11,2016-07-16,2016-07-26
"oro161411","EPS",5.1,"oro16","sample","7/23/16",30,43.206489,-71.364058,2016-07-23,14.8464362272481,205,"(198,208]",11,2016-07-16,2016-07-26
"oro161424","EPS",5.1,"oro16","sample","7/25/16",31,43.206489,-71.364058,2016-07-25,14.7819861829254,207,"(198,208]",11,2016-07-16,2016-07-26
"oro162786","CNB",7.2,"oro16","sample","7/20/16",30,43.356204,-71.490022,2016-07-20,14.9534072527362,202,"(198,208]",11,2016-07-16,2016-07-26
"oro162402","FOX",5.2,"oro16","sample","7/21/16",30,43.137939,-71.912814,2016-07-21,14.9009091528006,203,"(198,208]",11,2016-07-16,2016-07-26
"oro162484","MAP",7.2,"oro16","sample","7/18/16",30,42.72248,-71.606722,2016-07-18,14.9432300891094,200,"(198,208]",11,2016-07-16,2016-07-26
"oro161428","EPS",5.1,"oro16","sample","7/25/16",31,43.206489,-71.364058,2016-07-25,14.7819861829254,207,"(198,208]",11,2016-07-16,2016-07-26
"oro162161","HOP",4.2,"oro16","sample","7/17/16",29,43.155838,-71.727587,2016-07-17,15.0163984448955,199,"(198,208]",11,2016-07-16,2016-07-26
"oro161967","HOL",4.2,"oro16","sample","7/20/16",30,43.7348,-71.59076,2016-07-20,14.9936387115848,202,"(198,208]",11,2016-07-16,2016-07-26
"oro161430","EPS",5.1,"oro16","sample","7/25/16",31,43.206489,-71.364058,2016-07-25,14.7819861829254,207,"(198,208]",11,2016-07-16,2016-07-26
"oro162160","HOP",4.2,"oro16","sample","7/17/16",29,43.155838,-71.727587,2016-07-17,15.0163984448955,199,"(198,208]",11,2016-07-16,2016-07-26
"oro161421","EPS",5.1,"oro16","sample","7/25/16",31,43.206489,-71.364058,2016-07-25,14.7819861829254,207,"(198,208]",11,2016-07-16,2016-07-26
"oro162180","HOP",4.2,"oro16","sample","7/24/16",30,43.155838,-71.727587,2016-07-24,14.8095051906351,206,"(198,208]",11,2016-07-16,2016-07-26
"oro162487","MAP",7.2,"oro16","sample","7/18/16",30,42.72248,-71.606722,2016-07-18,14.9432300891094,200,"(198,208]",11,2016-07-16,2016-07-26
"oro161418","EPS",5.1,"oro16","sample","7/23/16",30,43.206489,-71.364058,2016-07-23,14.8464362272481,205,"(198,208]",11,2016-07-16,2016-07-26
"oro162174","HOP",4.2,"oro16","sample","7/24/16",30,43.155838,-71.727587,2016-07-24,14.8095051906351,206,"(198,208]",11,2016-07-16,2016-07-26
"oro163164","MTV",5.2,"oro16","sample","7/21/16",30,42.873336,-71.6843,2016-07-21,14.8736900599855,203,"(198,208]",11,2016-07-16,2016-07-26
"oro162172","HOP",4.2,"oro16","sample","7/24/16",30,43.155838,-71.727587,2016-07-24,14.8095051906351,206,"(198,208]",11,2016-07-16,2016-07-26
"oro161877","CHI",5.1,"oro16","sample","7/26/16",31,43.25528,-71.37638,2016-07-26,14.7534820599429,208,"(198,208]",11,2016-07-16,2016-07-26
"oro162408","FOX",5.2,"oro16","sample","7/21/16",30,43.137939,-71.912814,2016-07-21,14.9009091528006,203,"(198,208]",11,2016-07-16,2016-07-26
"oro162793","CNB",7.2,"oro16","sample","7/20/16",30,43.356204,-71.490022,2016-07-20,14.9534072527362,202,"(198,208]",11,2016-07-16,2016-07-26
"oro161872","CHI",5.1,"oro16","sample","7/26/16",31,43.25528,-71.37638,2016-07-26,14.7534820599429,208,"(198,208]",11,2016-07-16,2016-07-26
"oro162495","MAP",7.2,"oro16","sample","7/18/16",30,42.72248,-71.606722,2016-07-18,14.9432300891094,200,"(198,208]",11,2016-07-16,2016-07-26
"oro162413","FOX",5.2,"oro16","sample","7/21/16",30,43.137939,-71.912814,2016-07-21,14.9009091528006,203,"(198,208]",11,2016-07-16,2016-07-26
"oro161417","EPS",5.1,"oro16","sample","7/23/16",30,43.206489,-71.364058,2016-07-23,14.8464362272481,205,"(198,208]",11,2016-07-16,2016-07-26
"oro161878","CHI",5.1,"oro16","sample","7/26/16",31,43.25528,-71.37638,2016-07-26,14.7534820599429,208,"(198,208]",11,2016-07-16,2016-07-26
"oro162489","MAP",7.2,"oro16","sample","7/18/16",30,42.72248,-71.606722,2016-07-18,14.9432300891094,200,"(198,208]",11,2016-07-16,2016-07-26
"oro161410","EPS",5.1,"oro16","sample","7/23/16",30,43.206489,-71.364058,2016-07-23,14.8464362272481,205,"(198,208]",11,2016-07-16,2016-07-26
"oro162791","CNB",7.2,"oro16","sample","7/20/16",30,43.356204,-71.490022,2016-07-20,14.9534072527362,202,"(198,208]",11,2016-07-16,2016-07-26
"oro161422","EPS",5.1,"oro16","sample","7/25/16",31,43.206489,-71.364058,2016-07-25,14.7819861829254,207,"(198,208]",11,2016-07-16,2016-07-26
"oro162162","HOP",4.2,"oro16","sample","7/17/16",29,43.155838,-71.727587,2016-07-17,15.0163984448955,199,"(198,208]",11,2016-07-16,2016-07-26
"oro163158","MTV",5.2,"oro16","sample","7/21/16",30,42.873336,-71.6843,2016-07-21,14.8736900599855,203,"(198,208]",11,2016-07-16,2016-07-26
"oro161431","EPS",5.1,"oro16","sample","7/25/16",31,43.206489,-71.364058,2016-07-25,14.7819861829254,207,"(198,208]",11,2016-07-16,2016-07-26
"oro162486","MAP",7.2,"oro16","sample","7/18/16",30,42.72248,-71.606722,2016-07-18,14.9432300891094,200,"(198,208]",11,2016-07-16,2016-07-26
"oro162159","HOP",4.2,"oro16","sample","7/17/16",29,43.155838,-71.727587,2016-07-17,15.0163984448955,199,"(198,208]",11,2016-07-16,2016-07-26
"oro162485","MAP",7.2,"oro16","sample","7/18/16",30,42.72248,-71.606722,2016-07-18,14.9432300891094,200,"(198,208]",11,2016-07-16,2016-07-26
"oro161879","CHI",5.1,"oro16","sample","7/26/16",31,43.25528,-71.37638,2016-07-26,14.7534820599429,208,"(198,208]",11,2016-07-16,2016-07-26
"oro162492","MAP",7.2,"oro16","sample","7/18/16",30,42.72248,-71.606722,2016-07-18,14.9432300891094,200,"(198,208]",11,2016-07-16,2016-07-26
"oro163159","MTV",5.2,"oro16","sample","7/21/16",30,42.873336,-71.6843,2016-07-21,14.8736900599855,203,"(198,208]",11,2016-07-16,2016-07-26
"oro161429","EPS",5.1,"oro16","sample","7/25/16",31,43.206489,-71.364058,2016-07-25,14.7819861829254,207,"(198,208]",11,2016-07-16,2016-07-26
"oro161963","HOL",4.2,"oro16","sample","7/20/16",30,43.7348,-71.59076,2016-07-20,14.9936387115848,202,"(198,208]",11,2016-07-16,2016-07-26
"oro163963","HOL",5.1,"oro16","sample","8/3/16",32,43.7348,-71.59076,2016-08-03,14.506372160932,216,"(208,218]",12,2016-07-26,2016-08-05
"oro163885","CHI",5.1,"oro16","sample","8/1/16",32,43.25528,-71.37638,2016-08-01,14.5403178398529,214,"(208,218]",12,2016-07-26,2016-08-05
"oro162504","MAP",7.2,"oro16","sample","7/30/16",31,42.72248,-71.606722,2016-07-30,14.5652451039457,212,"(208,218]",12,2016-07-26,2016-08-05
"oro162802","CNB",7.2,"oro16","sample","7/27/16",31,43.356204,-71.490022,2016-07-27,14.7292204988571,209,"(208,218]",12,2016-07-26,2016-08-05
"oro163884","CHI",5.1,"oro16","sample","8/1/16",32,43.25528,-71.37638,2016-08-01,14.5403178398529,214,"(208,218]",12,2016-07-26,2016-08-05
"oro162500","MAP",7.2,"oro16","sample","7/30/16",31,42.72248,-71.606722,2016-07-30,14.5652451039457,212,"(208,218]",12,2016-07-26,2016-08-05
"oro162514","MAP",7.2,"oro16","sample","8/5/16",32,42.72248,-71.606722,2016-08-05,14.3430762626202,218,"(208,218]",12,2016-07-26,2016-08-05
"oro162421","FOX",5.2,"oro16","sample","7/28/16",31,43.137939,-71.912814,2016-07-28,14.6737765669807,210,"(208,218]",12,2016-07-26,2016-08-05
"oro163177","MTV",5.2,"oro16","sample","7/28/16",31,42.873336,-71.6843,2016-07-28,14.6489341903991,210,"(208,218]",12,2016-07-26,2016-08-05
"oro162804","CNB",7.2,"oro16","sample","7/27/16",31,43.356204,-71.490022,2016-07-27,14.7292204988571,209,"(208,218]",12,2016-07-26,2016-08-05
"oro163973","HOL",4.2,"oro16","sample","7/27/16",31,43.7348,-71.59076,2016-07-27,14.7660261198528,209,"(208,218]",12,2016-07-26,2016-08-05
"oro163889","CHI",5.1,"oro16","sample","8/1/16",32,43.25528,-71.37638,2016-08-01,14.5403178398529,214,"(208,218]",12,2016-07-26,2016-08-05
"oro163886","CHI",5.1,"oro16","sample","8/1/16",32,43.25528,-71.37638,2016-08-01,14.5403178398529,214,"(208,218]",12,2016-07-26,2016-08-05
"oro163962","HOL",4.2,"oro16","sample","8/3/16",32,43.7348,-71.59076,2016-08-03,14.506372160932,216,"(208,218]",12,2016-07-26,2016-08-05
"oro163977","HOL",4.2,"oro16","sample","7/27/16",31,43.7348,-71.59076,2016-07-27,14.7660261198528,209,"(208,218]",12,2016-07-26,2016-08-05
"oro162498","MAP",7.2,"oro16","sample","7/30/16",31,42.72248,-71.606722,2016-07-30,14.5652451039457,212,"(208,218]",12,2016-07-26,2016-08-05
"oro163971","HOL",5.1,"oro16","sample","8/3/16",32,43.7348,-71.59076,2016-08-03,14.506372160932,216,"(208,218]",12,2016-07-26,2016-08-05
"oro162503","MAP",7.2,"oro16","sample","7/30/16",31,42.72248,-71.606722,2016-07-30,14.5652451039457,212,"(208,218]",12,2016-07-26,2016-08-05
"oro163179","MTV",5.2,"oro16","sample","7/28/16",31,42.873336,-71.6843,2016-07-28,14.6489341903991,210,"(208,218]",12,2016-07-26,2016-08-05
"oro162803","CNB",7.2,"oro16","sample","7/27/16",31,43.356204,-71.490022,2016-07-27,14.7292204988571,209,"(208,218]",12,2016-07-26,2016-08-05
"oro162430","FOX",5.2,"oro16","sample","8/4/16",32,43.137939,-71.912814,2016-08-04,14.4161522834754,217,"(208,218]",12,2016-07-26,2016-08-05
"oro163180","MTV",5.2,"oro16","sample","7/28/16",31,42.873336,-71.6843,2016-07-28,14.6489341903991,210,"(208,218]",12,2016-07-26,2016-08-05
"oro163887","CHI",5.1,"oro16","sample","8/1/16",32,43.25528,-71.37638,2016-08-01,14.5403178398529,214,"(208,218]",12,2016-07-26,2016-08-05
"oro163964","HOL",5.1,"oro16","sample","8/3/16",32,43.7348,-71.59076,2016-08-03,14.506372160932,216,"(208,218]",12,2016-07-26,2016-08-05
"oro163888","CHI",5.1,"oro16","sample","8/1/16",32,43.25528,-71.37638,2016-08-01,14.5403178398529,214,"(208,218]",12,2016-07-26,2016-08-05
"oro162417","FOX",5.2,"oro16","sample","7/28/16",31,43.137939,-71.912814,2016-07-28,14.6737765669807,210,"(208,218]",12,2016-07-26,2016-08-05
"oro163890","CHI",5.1,"oro16","sample","8/1/16",32,43.25528,-71.37638,2016-08-01,14.5403178398529,214,"(208,218]",12,2016-07-26,2016-08-05
"oro163891","CHI",5.1,"oro16","sample","8/1/16",32,43.25528,-71.37638,2016-08-01,14.5403178398529,214,"(208,218]",12,2016-07-26,2016-08-05
"oro163171","MTV",5.2,"oro16","sample","7/28/16",31,42.873336,-71.6843,2016-07-28,14.6489341903991,210,"(208,218]",12,2016-07-26,2016-08-05
"oro162800","CNB",7.2,"oro16","sample","7/27/16",31,43.356204,-71.490022,2016-07-27,14.7292204988571,209,"(208,218]",12,2016-07-26,2016-08-05
"oro162801","CNB",7.2,"oro16","sample","7/27/16",31,43.356204,-71.490022,2016-07-27,14.7292204988571,209,"(208,218]",12,2016-07-26,2016-08-05
"oro162497","MAP",7.2,"oro16","sample","7/30/16",31,42.72248,-71.606722,2016-07-30,14.5652451039457,212,"(208,218]",12,2016-07-26,2016-08-05
"oro163052","MTV",5.2,"oro16","sample","8/4/16",32,42.873336,-71.6843,2016-08-04,14.3939466265599,217,"(208,218]",12,2016-07-26,2016-08-05
"oro162508","MAP",7.2,"oro16","sample","8/5/16",32,42.72248,-71.606722,2016-08-05,14.3430762626202,218,"(208,218]",12,2016-07-26,2016-08-05
"oro162419","FOX",5.2,"oro16","sample","7/28/16",31,43.137939,-71.912814,2016-07-28,14.6737765669807,210,"(208,218]",12,2016-07-26,2016-08-05
"oro162806","CNB",7.2,"oro16","sample","7/27/16",31,43.356204,-71.490022,2016-07-27,14.7292204988571,209,"(208,218]",12,2016-07-26,2016-08-05
"oro162433","FOX",5.2,"oro16","sample","8/4/16",32,43.137939,-71.912814,2016-08-04,14.4161522834754,217,"(208,218]",12,2016-07-26,2016-08-05
"oro162796","CNB",7.2,"oro16","sample","7/27/16",31,43.356204,-71.490022,2016-07-27,14.7292204988571,209,"(208,218]",12,2016-07-26,2016-08-05
"oro163966","HOL",5.1,"oro16","sample","8/3/16",32,43.7348,-71.59076,2016-08-03,14.506372160932,216,"(208,218]",12,2016-07-26,2016-08-05
"oro164287","HOP",7.1,"oro16","sample","8/1/16",32,43.155838,-71.727587,2016-08-01,14.531472330773,214,"(208,218]",12,2016-07-26,2016-08-05
"oro162519","MAP",7.2,"oro16","sample","8/5/16",32,42.72248,-71.606722,2016-08-05,14.3430762626202,218,"(208,218]",12,2016-07-26,2016-08-05
"oro163972","HOL",4.2,"oro16","sample","7/27/16",31,43.7348,-71.59076,2016-07-27,14.7660261198528,209,"(208,218]",12,2016-07-26,2016-08-05
"oro163170","MTV",5.2,"oro16","sample","7/28/16",31,42.873336,-71.6843,2016-07-28,14.6489341903991,210,"(208,218]",12,2016-07-26,2016-08-05
"oro162509","MAP",7.2,"oro16","sample","8/5/16",32,42.72248,-71.606722,2016-08-05,14.3430762626202,218,"(208,218]",12,2016-07-26,2016-08-05
"oro162499","MAP",7.2,"oro16","sample","7/30/16",31,42.72248,-71.606722,2016-07-30,14.5652451039457,212,"(208,218]",12,2016-07-26,2016-08-05
"oro162507","MAP",7.2,"oro16","sample","7/30/16",31,42.72248,-71.606722,2016-07-30,14.5652451039457,212,"(208,218]",12,2016-07-26,2016-08-05
"oro162414","FOX",5.2,"oro16","sample","7/28/16",31,43.137939,-71.912814,2016-07-28,14.6737765669807,210,"(208,218]",12,2016-07-26,2016-08-05
"oro163960","HOL",4.2,"oro16","sample","8/3/16",32,43.7348,-71.59076,2016-08-03,14.506372160932,216,"(208,218]",12,2016-07-26,2016-08-05
"oro162797","CNB",7.2,"oro16","sample","7/27/16",31,43.356204,-71.490022,2016-07-27,14.7292204988571,209,"(208,218]",12,2016-07-26,2016-08-05
"oro162517","MAP",7.2,"oro16","sample","8/5/16",32,42.72248,-71.606722,2016-08-05,14.3430762626202,218,"(208,218]",12,2016-07-26,2016-08-05
"oro162518","MAP",7.2,"oro16","sample","8/5/16",32,42.72248,-71.606722,2016-08-05,14.3430762626202,218,"(208,218]",12,2016-07-26,2016-08-05
"oro163975","HOL",4.2,"oro16","sample","7/27/16",31,43.7348,-71.59076,2016-07-27,14.7660261198528,209,"(208,218]",12,2016-07-26,2016-08-05
"oro162429","FOX",5.2,"oro16","sample","8/4/16",32,43.137939,-71.912814,2016-08-04,14.4161522834754,217,"(208,218]",12,2016-07-26,2016-08-05
"oro163967","HOL",5.1,"oro16","sample","8/3/16",32,43.7348,-71.59076,2016-08-03,14.506372160932,216,"(208,218]",12,2016-07-26,2016-08-05
"oro164294","HOP",7.1,"oro16","sample","8/1/16",32,43.155838,-71.727587,2016-08-01,14.531472330773,214,"(208,218]",12,2016-07-26,2016-08-05
"oro161882","CHI",5.1,"oro16","sample","8/1/16",32,43.25528,-71.37638,2016-08-01,14.5403178398529,214,"(208,218]",12,2016-07-26,2016-08-05
"oro163970","HOL",5.1,"oro16","sample","8/3/16",32,43.7348,-71.59076,2016-08-03,14.506372160932,216,"(208,218]",12,2016-07-26,2016-08-05
"oro163969","HOL",5.1,"oro16","sample","8/3/16",32,43.7348,-71.59076,2016-08-03,14.506372160932,216,"(208,218]",12,2016-07-26,2016-08-05
"oro162496","MAP",7.2,"oro16","sample","7/30/16",31,42.72248,-71.606722,2016-07-30,14.5652451039457,212,"(208,218]",12,2016-07-26,2016-08-05
"oro163065","MTV",5.2,"oro16","sample","8/4/16",32,42.873336,-71.6843,2016-08-04,14.3939466265599,217,"(208,218]",12,2016-07-26,2016-08-05
"oro162807","CNB",7.2,"oro16","sample","7/27/16",31,43.356204,-71.490022,2016-07-27,14.7292204988571,209,"(208,218]",12,2016-07-26,2016-08-05
"oro163053","MTV",5.2,"oro16","sample","8/4/16",32,42.873336,-71.6843,2016-08-04,14.3939466265599,217,"(208,218]",12,2016-07-26,2016-08-05
"oro163181","MTV",5.2,"oro16","sample","7/28/16",31,42.873336,-71.6843,2016-07-28,14.6489341903991,210,"(208,218]",12,2016-07-26,2016-08-05
"oro163041","MTV",5.2,"oro16","sample","8/4/16",32,42.873336,-71.6843,2016-08-04,14.3939466265599,217,"(208,218]",12,2016-07-26,2016-08-05
"oro163974","HOL",4.2,"oro16","sample","7/27/16",31,43.7348,-71.59076,2016-07-27,14.7660261198528,209,"(208,218]",12,2016-07-26,2016-08-05
"oro163981","HOL",4.2,"oro16","sample","7/27/16",31,43.7348,-71.59076,2016-07-27,14.7660261198528,209,"(208,218]",12,2016-07-26,2016-08-05
"oro163983","HOL",4.2,"oro16","sample","7/27/16",31,43.7348,-71.59076,2016-07-27,14.7660261198528,209,"(208,218]",12,2016-07-26,2016-08-05
"oro163968","HOL",5.1,"oro16","sample","8/3/16",32,43.7348,-71.59076,2016-08-03,14.506372160932,216,"(208,218]",12,2016-07-26,2016-08-05
"oro162502","MAP",7.2,"oro16","sample","7/30/16",31,42.72248,-71.606722,2016-07-30,14.5652451039457,212,"(208,218]",12,2016-07-26,2016-08-05
"oro162513","MAP",7.2,"oro16","sample","8/5/16",32,42.72248,-71.606722,2016-08-05,14.3430762626202,218,"(208,218]",12,2016-07-26,2016-08-05
"oro161883","CHI",5.1,"oro16","sample","8/1/16",32,43.25528,-71.37638,2016-08-01,14.5403178398529,214,"(208,218]",12,2016-07-26,2016-08-05
"oro163175","MTV",5.2,"oro16","sample","7/28/16",31,42.873336,-71.6843,2016-07-28,14.6489341903991,210,"(208,218]",12,2016-07-26,2016-08-05
"oro163064","MTV",5.2,"oro16","sample","8/4/16",32,42.873336,-71.6843,2016-08-04,14.3939466265599,217,"(208,218]",12,2016-07-26,2016-08-05
"oro162799","CNB",7.2,"oro16","sample","7/27/16",31,43.356204,-71.490022,2016-07-27,14.7292204988571,209,"(208,218]",12,2016-07-26,2016-08-05
"oro163982","HOL",4.2,"oro16","sample","7/27/16",31,43.7348,-71.59076,2016-07-27,14.7660261198528,209,"(208,218]",12,2016-07-26,2016-08-05
"oro163040","MTV",5.2,"oro16","sample","8/4/16",32,42.873336,-71.6843,2016-08-04,14.3939466265599,217,"(208,218]",12,2016-07-26,2016-08-05
"oro163978","HOL",4.2,"oro16","sample","7/27/16",31,43.7348,-71.59076,2016-07-27,14.7660261198528,209,"(208,218]",12,2016-07-26,2016-08-05
"oro161881","CHI",5.1,"oro16","sample","8/1/16",32,43.25528,-71.37638,2016-08-01,14.5403178398529,214,"(208,218]",12,2016-07-26,2016-08-05
"oro164295","HOP",7.1,"oro16","sample","8/1/16",32,43.155838,-71.727587,2016-08-01,14.531472330773,214,"(208,218]",12,2016-07-26,2016-08-05
"oro162431","FOX",5.2,"oro16","sample","8/4/16",32,43.137939,-71.912814,2016-08-04,14.4161522834754,217,"(208,218]",12,2016-07-26,2016-08-05
"oro164291","HOP",7.1,"oro16","sample","8/1/16",32,43.155838,-71.727587,2016-08-01,14.531472330773,214,"(208,218]",12,2016-07-26,2016-08-05
"oro161880","CHI",5.1,"oro16","sample","8/1/16",32,43.25528,-71.37638,2016-08-01,14.5403178398529,214,"(208,218]",12,2016-07-26,2016-08-05
